batch_id,product_type,steel_grade,technology_route,country_of_origin,batch_weight_tonnes,thickness_mm,recycled_content_pct,renewable_energy_pct,energy_consumption_kwh_per_tonne,scrap_quality_score,carbon_pct,manganese_pct,chromium_pct,yield_strength_mpa,tensile_strength_mpa,carbon_footprint_kgco2e_per_tonne
BATCH-5464,Electrical Steel,S235JR,EAF,Belgium,30.48,1.48,85.38,37.01,613.5,57.88,0.259,1.419,0.04,265.3,348.9,120.0
BATCH-5465,Hot Rolled Coil,S355JR,EAF,Germany,22.98,17.79,71.49,37.02,680.4,82.5,0.203,1.917,0.159,257.0,450.4,120.0
BATCH-5466,Electrical Steel,S355JR,BF-BOF,France,18.62,23.72,37.63,64.69,2174.7,97.94,0.074,0.658,0.35,170.0,321.7,1416.1
BATCH-5467,Electrical Steel,304,BF-BOF,Spain,13.63,6.44,20.43,62.01,1843.0,63.05,0.197,1.228,0.303,302.7,487.5,1450.3
BATCH-5468,Hot Rolled Coil,M270-35A,EAF,France,24.34,7.09,70.83,39.31,659.7,96.48,0.168,0.755,0.189,183.0,348.8,120.0
BATCH-5469,Galvanised Coil,S235JR,BF-BOF,Spain,18.91,22.49,26.33,84.06,1875.7,88.03,0.214,1.28,0.599,266.1,355.8,1341.3
BATCH-5470,Hot Rolled Coil,304,EAF,Belgium,16.69,24.03,79.74,32.9,711.3,68.89,0.176,1.493,0.283,250.3,368.9,120.0
BATCH-5471,Galvanised Coil,M270-35A,BF-BOF,Belgium,25.29,18.8,23.6,66.06,1762.6,73.22,0.195,0.804,0.774,200.3,322.0,1335.9
BATCH-5472,Hot Rolled Coil,M270-35A,BF-BOF,Spain,23.89,5.93,21.57,72.46,1875.6,59.59,0.219,0.956,0.294,232.9,366.4,1304.2
BATCH-5473,Stainless Steel,304,EAF,Spain,13.75,12.76,79.6,23.55,627.3,84.36,0.266,1.138,16.658,314.8,468.8,346.9
BATCH-5474,Hot Rolled Coil,S355JR,BF-BOF,Italy,28.72,21.12,20.55,45.31,1976.4,79.13,0.183,1.478,0.681,292.7,413.9,1465.4
BATCH-5475,Galvanised Coil,S235JR,BF-BOF,Germany,28.99,15.21,31.34,6.78,2227.7,62.78,0.196,1.531,0.51,283.1,437.1,1763.7
BATCH-5476,Hot Rolled Coil,M270-35A,BF-BOF,Italy,24.46,5.96,30.39,33.06,1906.3,77.61,0.301,1.335,0.442,261.2,428.4,1334.5
BATCH-5477,Hot Rolled Coil,DX51D,BF-BOF,Belgium,24.43,1.34,11.7,27.95,1604.4,96.13,0.221,1.263,0.554,232.7,352.8,1170.2
BATCH-5478,Wire Rod,S355JR,BF-BOF,Belgium,15.89,10.18,25.69,70.58,1650.7,96.63,0.02,1.168,0.576,266.0,395.8,1107.9
BATCH-5479,Galvanised Coil,304,EAF,France,18.74,20.08,69.22,23.76,558.0,89.15,0.103,1.485,0.44,251.1,444.8,120.0
BATCH-5480,Stainless Steel,304,BF-BOF,Spain,31.18,1.27,13.12,7.16,1567.1,61.12,0.176,1.35,19.288,313.6,483.3,1640.4
BATCH-5481,Hot Rolled Coil,M270-35A,EAF,France,30.61,9.34,73.25,7.01,686.2,70.63,0.229,1.427,0.568,303.8,439.1,215.8
BATCH-5482,Hot Rolled Coil,M270-35A,EAF,Italy,31.24,19.97,88.48,69.92,562.0,81.2,0.273,1.238,0.325,258.6,441.3,120.0
BATCH-5483,Wire Rod,M270-35A,EAF,Spain,31.1,18.15,70.45,17.19,717.7,62.53,0.062,0.717,0.189,218.8,354.2,158.1
BATCH-5484,Wire Rod,S235JR,EAF,Italy,30.72,0.88,68.89,59.74,662.5,92.58,0.127,0.759,0.743,250.6,410.7,120.0
BATCH-5485,Stainless Steel,S235JR,BF-BOF,Spain,20.81,16.55,25.94,22.13,1737.5,84.67,0.201,1.334,16.649,336.4,440.7,1569.8
BATCH-5486,Stainless Steel,S355JR,BF-BOF,Germany,17.43,1.44,26.79,23.84,1982.8,66.78,0.155,0.996,18.059,287.4,457.3,1783.3
BATCH-5487,Stainless Steel,304,BF-BOF,France,33.86,20.67,19.23,73.55,1810.6,92.66,0.181,1.328,15.446,295.1,443.5,1467.6
BATCH-5488,Hot Rolled Coil,DX51D,EAF,Belgium,28.58,0.65,80.54,62.97,774.7,84.66,0.162,1.006,0.018,258.1,411.0,120.0
BATCH-5489,Wire Rod,M270-35A,BF-BOF,Spain,8.38,2.26,43.77,60.63,1685.9,90.3,0.207,0.887,0.471,229.3,364.7,1193.2
BATCH-5490,Electrical Steel,M270-35A,BF-BOF,Belgium,12.22,11.37,18.62,83.94,1738.3,82.57,0.296,1.408,0.304,289.0,486.5,1184.8
BATCH-5491,Wire Rod,M270-35A,EAF,Belgium,26.47,2.43,87.86,78.97,698.6,96.27,0.161,0.697,0.0,206.9,384.8,120.0
BATCH-5492,Galvanised Coil,S235JR,BF-BOF,France,28.62,18.84,19.08,76.98,1847.8,91.96,0.153,1.36,0.365,280.2,408.7,1488.8
BATCH-5493,Hot Rolled Coil,304,EAF,France,10.96,18.78,83.96,16.57,719.0,95.69,0.202,1.028,0.164,288.8,420.8,152.7
BATCH-5494,Wire Rod,M270-35A,BF-BOF,France,23.2,0.96,22.75,19.11,2200.6,94.85,0.187,0.892,0.396,257.7,415.3,1532.0
BATCH-5495,Stainless Steel,M270-35A,EAF,Italy,23.24,12.24,86.46,88.48,540.1,81.63,0.351,1.015,18.66,349.6,462.9,172.3
BATCH-5496,Hot Rolled Coil,S355JR,BF-BOF,France,18.99,6.48,23.06,54.0,1827.9,91.63,0.158,1.205,0.171,222.0,369.5,1225.2
BATCH-5497,Stainless Steel,304,BF-BOF,France,22.85,15.53,30.64,51.7,1971.7,70.84,0.223,1.772,16.704,300.3,445.9,1580.8
BATCH-5498,Wire Rod,DX51D,BF-BOF,Germany,9.39,3.08,26.04,47.98,1871.6,59.27,0.138,1.326,0.054,244.1,399.8,1301.6
BATCH-5499,Hot Rolled Coil,S235JR,EAF,France,19.14,22.31,83.23,67.54,774.8,75.92,0.155,1.54,0.18,243.6,375.6,120.0
BATCH-5500,Hot Rolled Coil,S355JR,EAF,Belgium,12.65,15.6,79.84,55.55,677.2,60.49,0.111,1.406,0.366,261.8,421.6,120.0
BATCH-5501,Hot Rolled Coil,S355JR,BF-BOF,Italy,24.61,24.75,37.77,17.74,1550.4,63.86,0.199,1.225,0.341,292.2,433.0,1197.7
BATCH-5502,Galvanised Coil,M270-35A,EAF,Spain,22.89,3.68,71.83,13.71,524.1,80.24,0.089,1.012,0.251,175.8,335.6,169.7
BATCH-5503,Hot Rolled Coil,S235JR,EAF,Italy,8.09,1.99,78.69,30.74,610.6,65.99,0.183,1.011,0.175,260.6,410.5,120.0
BATCH-5504,Galvanised Coil,S235JR,BF-BOF,Italy,33.94,5.56,23.99,78.95,1714.8,55.63,0.261,1.088,0.17,264.7,412.0,1155.2
BATCH-5505,Stainless Steel,DX51D,BF-BOF,Spain,18.84,24.21,16.32,39.19,1912.7,67.61,0.225,1.522,16.695,346.8,496.8,1826.9
BATCH-5506,Wire Rod,DX51D,BF-BOF,Germany,14.0,16.76,14.94,79.14,1453.5,79.02,0.171,1.968,0.381,329.2,432.4,1035.3
BATCH-5507,Hot Rolled Coil,DX51D,EAF,France,21.39,1.03,58.2,53.69,676.3,76.04,0.317,1.039,0.542,257.3,383.9,120.0
BATCH-5508,Wire Rod,S235JR,EAF,Germany,24.5,22.07,72.33,84.01,651.7,68.52,0.127,1.23,0.066,260.2,397.0,120.0
BATCH-5509,Electrical Steel,DX51D,BF-BOF,Germany,33.6,15.05,25.01,80.18,1786.0,85.83,0.292,1.184,0.475,264.8,420.7,1249.9
BATCH-5510,Galvanised Coil,M270-35A,EAF,Spain,33.58,5.12,76.7,36.96,678.2,66.1,0.132,1.012,0.345,282.9,429.9,209.2
BATCH-5511,Hot Rolled Coil,S235JR,EAF,Germany,27.47,10.09,92.2,51.85,559.1,85.85,0.216,0.463,0.289,224.7,398.9,120.0
BATCH-5512,Galvanised Coil,304,EAF,France,28.29,18.28,83.78,65.33,620.8,63.76,0.126,1.65,0.375,282.2,522.0,120.0
BATCH-5513,Wire Rod,S235JR,BF-BOF,Italy,17.54,15.07,13.38,8.88,2074.5,58.12,0.203,1.345,0.393,257.1,400.6,1593.1
BATCH-5514,Wire Rod,S355JR,EAF,France,16.71,4.69,63.1,18.59,524.9,70.55,0.269,1.361,0.356,278.7,440.9,120.0
BATCH-5515,Hot Rolled Coil,M270-35A,BF-BOF,Germany,17.65,1.65,28.39,67.05,1726.8,91.97,0.146,0.976,0.113,255.9,420.6,1202.8
BATCH-5516,Stainless Steel,S355JR,EAF,Belgium,18.27,6.62,79.26,82.74,719.5,86.78,0.284,1.385,18.337,339.3,582.3,228.6
BATCH-5517,Hot Rolled Coil,DX51D,EAF,Belgium,24.11,16.82,87.92,30.81,701.1,85.27,0.171,0.755,0.41,216.3,367.1,120.0
BATCH-5518,Hot Rolled Coil,S355JR,BF-BOF,Italy,22.01,6.18,27.35,38.49,1919.0,58.32,0.132,1.263,0.368,233.6,333.9,1337.7
BATCH-5519,Hot Rolled Coil,304,BF-BOF,Italy,17.54,7.34,36.93,79.33,1811.5,62.69,0.284,0.798,0.187,299.0,446.7,1231.4
BATCH-5520,Galvanised Coil,DX51D,BF-BOF,Belgium,28.71,19.91,14.98,27.63,1723.4,83.25,0.131,0.813,0.525,229.3,308.8,1395.5
BATCH-5521,Wire Rod,DX51D,BF-BOF,Belgium,34.48,24.51,12.87,83.72,1830.9,84.38,0.047,1.135,0.357,280.6,409.7,1210.4
BATCH-5522,Hot Rolled Coil,M270-35A,EAF,Germany,22.61,2.55,82.26,16.99,705.4,72.68,0.06,1.043,0.426,247.3,386.0,147.7
BATCH-5523,Wire Rod,DX51D,EAF,Germany,17.51,20.17,67.09,26.43,662.2,94.41,0.222,1.719,0.636,308.0,444.2,120.0
BATCH-5524,Galvanised Coil,DX51D,EAF,France,28.34,13.7,59.12,8.01,587.1,96.78,0.116,0.557,0.413,209.0,426.5,206.8
BATCH-5525,Hot Rolled Coil,M270-35A,EAF,France,13.09,12.31,79.44,12.95,618.9,61.58,0.16,1.338,0.267,289.3,502.7,120.0
BATCH-5526,Stainless Steel,DX51D,BF-BOF,Belgium,24.16,6.36,22.05,26.68,2036.6,64.59,0.156,1.527,16.909,347.8,512.5,1823.5
BATCH-5527,Wire Rod,M270-35A,BF-BOF,Italy,15.63,24.99,40.21,60.69,1942.4,96.97,0.268,0.917,0.11,300.3,508.5,1109.2
BATCH-5528,Hot Rolled Coil,304,EAF,Belgium,13.11,5.95,71.15,22.07,509.2,89.57,0.224,1.054,0.082,238.7,403.7,120.0
BATCH-5529,Stainless Steel,M270-35A,EAF,Spain,22.38,24.68,80.19,84.84,599.0,65.03,0.224,1.404,17.207,342.2,540.4,259.8
BATCH-5530,Electrical Steel,DX51D,BF-BOF,Spain,11.2,17.84,21.28,34.64,1970.7,93.66,0.214,0.83,0.335,288.9,410.5,1555.2
BATCH-5531,Wire Rod,DX51D,BF-BOF,Belgium,22.6,21.17,31.09,49.09,1707.4,82.47,0.156,1.159,0.0,234.3,387.4,1230.0
BATCH-5532,Electrical Steel,S235JR,EAF,Italy,31.32,8.86,72.61,61.52,652.0,78.76,0.116,1.107,0.314,227.4,395.7,164.0
BATCH-5533,Galvanised Coil,S235JR,EAF,Spain,27.91,11.62,57.32,16.59,519.7,87.02,0.098,1.284,0.342,267.3,471.3,120.0
BATCH-5534,Wire Rod,S235JR,EAF,France,25.15,21.0,82.58,63.45,657.6,64.6,0.207,1.208,0.396,259.8,447.8,120.0
BATCH-5535,Electrical Steel,304,EAF,France,9.96,22.88,78.29,15.25,718.5,72.55,0.15,1.117,0.455,258.1,386.4,276.9
BATCH-5536,Electrical Steel,S355JR,EAF,Italy,10.37,8.5,72.5,75.23,675.6,73.28,0.24,1.138,0.415,243.8,413.1,120.0
BATCH-5537,Hot Rolled Coil,S355JR,EAF,Belgium,30.2,10.53,89.66,46.49,689.5,72.09,0.165,0.997,0.471,250.4,389.1,120.0
BATCH-5538,Galvanised Coil,304,EAF,Germany,29.24,2.04,66.09,12.6,500.2,59.05,0.219,1.43,0.18,297.4,461.4,152.0
BATCH-5539,Wire Rod,S355JR,EAF,Italy,11.89,18.28,71.15,65.15,542.6,72.86,0.295,1.223,0.232,274.5,441.7,120.0
BATCH-5540,Hot Rolled Coil,S235JR,EAF,France,20.96,18.87,75.55,11.51,639.3,61.42,0.326,1.197,0.939,309.5,479.9,161.1
BATCH-5541,Stainless Steel,DX51D,EAF,Belgium,34.0,18.56,72.38,87.84,740.7,81.89,0.17,1.69,18.242,298.2,467.7,259.5
BATCH-5542,Galvanised Coil,DX51D,EAF,Italy,29.66,3.19,83.51,43.56,586.8,93.93,0.226,1.439,0.556,289.0,436.5,120.0
BATCH-5543,Galvanised Coil,S235JR,BF-BOF,Germany,20.03,1.1,16.34,37.55,1831.8,86.92,0.062,0.969,0.034,242.1,390.2,1353.9
BATCH-5544,Galvanised Coil,S355JR,BF-BOF,Germany,19.42,18.11,9.73,31.74,1936.7,74.01,0.105,1.917,0.586,281.6,458.3,1467.5
BATCH-5545,Galvanised Coil,S355JR,EAF,Spain,20.96,5.02,83.02,43.24,566.6,75.33,0.187,1.016,0.0,295.5,383.3,120.0
BATCH-5546,Hot Rolled Coil,304,EAF,France,8.86,13.79,76.85,71.4,591.1,81.15,0.234,2.064,0.003,307.4,436.0,120.0
BATCH-5547,Stainless Steel,S355JR,BF-BOF,Germany,25.38,10.7,31.4,49.21,1959.7,95.76,0.139,0.25,18.446,261.9,384.3,1677.2
BATCH-5548,Galvanised Coil,S235JR,EAF,Germany,19.66,12.08,82.55,59.68,620.8,96.0,0.12,0.979,0.662,251.6,434.1,120.0
BATCH-5549,Galvanised Coil,S355JR,BF-BOF,Germany,10.99,17.54,30.02,9.88,2049.2,85.43,0.124,1.114,0.103,208.2,361.3,1558.7
BATCH-5550,Wire Rod,DX51D,BF-BOF,France,8.36,22.43,27.04,77.39,1895.0,73.9,0.236,1.091,0.112,249.6,413.5,1157.5
BATCH-5551,Hot Rolled Coil,304,EAF,Spain,24.57,14.82,83.1,49.91,721.0,64.5,0.188,1.052,0.24,232.2,370.0,120.0
BATCH-5552,Hot Rolled Coil,S235JR,EAF,Belgium,24.05,18.56,79.39,49.53,621.1,62.31,0.203,1.332,0.0,214.6,381.2,120.0
BATCH-5553,Wire Rod,M270-35A,EAF,Italy,28.78,24.6,81.09,26.45,651.9,55.34,0.201,0.969,0.388,233.9,338.5,120.0
BATCH-5554,Hot Rolled Coil,S355JR,BF-BOF,Belgium,11.3,10.33,35.99,11.57,1771.6,70.72,0.218,1.182,0.456,276.8,464.6,1197.2
BATCH-5555,Galvanised Coil,S355JR,EAF,Spain,9.71,17.59,91.5,33.57,641.4,57.63,0.179,1.263,0.203,261.2,362.4,120.0
BATCH-5556,Stainless Steel,S235JR,BF-BOF,Germany,30.64,14.81,37.87,74.57,1862.3,84.85,0.205,2.2,18.257,400.1,586.8,1518.6
BATCH-5557,Wire Rod,S355JR,EAF,Spain,11.12,1.91,82.39,51.5,644.5,61.34,0.203,1.712,0.195,272.2,347.0,120.0
BATCH-5558,Wire Rod,DX51D,BF-BOF,France,11.25,5.12,34.72,27.41,1856.4,89.86,0.05,1.37,0.614,228.4,351.7,1237.3
BATCH-5559,Galvanised Coil,304,BF-BOF,Belgium,33.37,11.84,21.98,55.41,1843.3,67.99,0.221,1.671,0.507,292.1,417.7,1420.7
BATCH-5560,Hot Rolled Coil,304,EAF,Belgium,11.32,10.28,86.84,34.86,478.4,91.93,0.194,0.388,0.339,245.1,435.0,120.0
BATCH-5561,Stainless Steel,DX51D,BF-BOF,Germany,20.41,1.97,29.07,24.01,2048.4,55.69,0.185,0.635,16.564,297.4,480.8,1809.7
BATCH-5562,Wire Rod,S235JR,BF-BOF,Germany,31.91,20.6,32.79,67.89,1870.6,59.47,0.11,1.08,0.279,240.6,362.4,1306.8
BATCH-5563,Hot Rolled Coil,S355JR,EAF,Italy,15.03,5.41,76.13,19.22,696.7,88.78,0.157,0.778,0.516,254.9,465.4,120.0
BATCH-5564,Hot Rolled Coil,304,BF-BOF,Spain,20.09,7.82,22.17,54.71,2154.4,82.38,0.171,1.347,0.498,258.1,389.2,1534.1
BATCH-5565,Stainless Steel,304,BF-BOF,Italy,34.41,13.37,5.0,67.36,1591.5,61.04,0.021,1.466,16.814,327.0,502.7,1429.9
BATCH-5566,Hot Rolled Coil,DX51D,EAF,Germany,15.94,1.15,82.05,10.24,700.9,93.71,0.177,1.081,0.292,232.9,367.0,120.0
BATCH-5567,Galvanised Coil,DX51D,BF-BOF,Spain,28.67,2.41,12.75,64.14,1931.7,83.95,0.169,0.882,0.256,237.2,424.2,1526.7
BATCH-5568,Hot Rolled Coil,DX51D,BF-BOF,Spain,25.17,18.04,28.66,5.97,1838.2,76.58,0.21,1.637,0.576,276.8,415.7,1420.7
BATCH-5569,Hot Rolled Coil,M270-35A,BF-BOF,Belgium,27.48,9.9,27.01,74.0,1797.8,86.24,0.159,0.501,0.566,264.7,411.9,1134.6
BATCH-5570,Stainless Steel,DX51D,BF-BOF,France,18.12,15.15,24.14,28.64,1539.0,82.1,0.161,1.05,17.447,322.0,429.1,1495.7
BATCH-5571,Hot Rolled Coil,DX51D,EAF,Germany,27.34,12.24,71.29,18.06,767.9,55.07,0.177,0.801,0.452,182.2,315.1,120.0
BATCH-5572,Hot Rolled Coil,S355JR,EAF,Spain,23.56,15.55,98.0,16.08,602.3,93.54,0.056,1.134,0.482,283.7,442.9,120.0
BATCH-5573,Galvanised Coil,DX51D,EAF,Spain,31.52,18.34,64.18,42.03,824.5,90.87,0.132,1.03,0.329,266.7,351.5,182.6
BATCH-5574,Stainless Steel,304,BF-BOF,Italy,15.64,1.01,26.89,29.49,1984.4,79.86,0.188,1.082,16.627,348.1,489.2,1750.7
BATCH-5575,Wire Rod,M270-35A,EAF,Spain,10.23,19.21,80.88,44.85,638.6,77.62,0.082,1.25,0.62,276.5,444.0,120.0
BATCH-5576,Hot Rolled Coil,304,EAF,Germany,16.8,21.83,83.38,76.87,668.1,89.61,0.168,1.829,0.247,263.2,454.2,120.0
BATCH-5577,Stainless Steel,304,EAF,Germany,28.17,18.6,72.85,13.92,680.0,61.17,0.127,1.531,18.984,314.8,476.6,286.2
BATCH-5578,Galvanised Coil,304,BF-BOF,Italy,21.88,9.79,27.8,27.15,1734.9,95.6,0.119,1.046,0.568,218.6,362.7,1263.0
BATCH-5579,Stainless Steel,S235JR,EAF,Belgium,22.41,4.7,72.36,14.63,616.9,95.23,0.218,0.966,17.906,317.9,501.2,420.6
BATCH-5580,Electrical Steel,S355JR,EAF,Italy,12.06,23.08,96.73,59.15,809.6,73.56,0.087,1.302,0.185,205.9,340.0,120.0
BATCH-5581,Galvanised Coil,S355JR,EAF,Spain,12.2,9.75,71.65,57.96,769.3,80.65,0.141,0.616,0.451,236.5,382.7,120.0
BATCH-5582,Wire Rod,304,EAF,Belgium,12.1,15.85,76.52,77.12,619.8,83.45,0.061,0.407,0.407,210.8,362.8,120.0
BATCH-5583,Wire Rod,304,EAF,France,20.15,22.33,71.37,67.01,587.7,88.91,0.144,1.202,0.015,234.2,356.2,120.0
BATCH-5584,Electrical Steel,S235JR,EAF,Italy,22.46,4.72,70.0,64.45,522.5,90.58,0.038,1.116,0.469,283.3,433.2,120.0
BATCH-5585,Electrical Steel,S235JR,BF-BOF,Spain,33.49,4.39,13.2,18.64,1582.0,85.39,0.185,1.647,0.216,299.6,439.5,1320.9
BATCH-5586,Stainless Steel,DX51D,EAF,Germany,16.43,0.97,84.72,74.63,731.9,90.18,0.252,1.1,17.993,248.0,381.6,203.6
BATCH-5587,Galvanised Coil,M270-35A,EAF,Italy,10.74,24.33,71.27,5.62,749.7,66.95,0.159,1.433,0.622,285.3,421.2,312.3
BATCH-5588,Hot Rolled Coil,S235JR,BF-BOF,Italy,20.38,16.8,15.41,65.77,1931.9,76.14,0.188,1.32,0.0,255.3,451.4,1360.2
BATCH-5589,Galvanised Coil,M270-35A,EAF,France,22.36,21.51,68.37,74.24,601.3,93.13,0.12,1.143,0.135,243.4,404.3,120.0
BATCH-5590,Galvanised Coil,S235JR,EAF,France,24.07,15.51,81.04,24.26,576.3,84.7,0.134,0.76,0.105,256.0,392.5,205.5
BATCH-5591,Wire Rod,S355JR,EAF,Italy,31.66,18.87,78.22,31.5,400.0,87.83,0.211,1.13,0.151,259.1,407.7,120.0
BATCH-5592,Electrical Steel,304,EAF,Belgium,19.68,18.79,78.26,25.58,580.0,74.48,0.116,0.74,0.375,221.6,351.5,120.0
BATCH-5593,Galvanised Coil,304,EAF,Italy,9.3,3.12,70.39,74.66,675.6,77.52,0.112,0.905,0.262,207.5,374.2,120.0
BATCH-5594,Hot Rolled Coil,M270-35A,BF-BOF,Belgium,32.09,3.53,19.21,40.77,1877.5,61.01,0.032,0.697,0.038,217.9,384.3,1259.3
BATCH-5595,Galvanised Coil,S235JR,EAF,Spain,18.83,5.25,71.38,35.89,600.7,83.19,0.102,1.576,0.019,252.4,415.5,120.0
BATCH-5596,Galvanised Coil,S235JR,BF-BOF,Germany,8.61,3.29,37.02,47.69,1937.8,80.67,0.135,1.109,0.0,261.4,400.6,1313.3
BATCH-5597,Stainless Steel,DX51D,BF-BOF,Belgium,15.75,4.5,14.45,67.1,2115.7,97.07,0.063,0.798,17.022,293.5,514.5,1682.6
BATCH-5598,Wire Rod,DX51D,EAF,Italy,20.3,20.43,61.12,61.14,711.4,76.55,0.167,0.717,0.203,290.8,428.1,128.0
BATCH-5599,Galvanised Coil,S355JR,BF-BOF,Italy,33.3,12.67,23.05,65.16,2205.5,75.52,0.195,1.496,0.089,253.2,376.8,1510.4
BATCH-5600,Wire Rod,304,EAF,Spain,9.19,4.72,83.75,85.53,715.5,77.45,0.12,1.416,0.195,242.2,386.5,120.0
BATCH-5601,Galvanised Coil,S355JR,BF-BOF,Germany,31.58,22.96,24.3,26.69,1774.8,92.43,0.175,0.699,0.34,249.3,408.4,1581.7
BATCH-5602,Hot Rolled Coil,M270-35A,BF-BOF,France,10.45,11.77,22.86,22.59,2018.1,79.3,0.14,1.353,0.226,240.1,357.5,1390.8
BATCH-5603,Stainless Steel,S235JR,EAF,Spain,25.68,23.29,98.0,60.24,554.6,75.17,0.278,0.932,18.991,301.4,435.4,120.0
BATCH-5604,Stainless Steel,304,BF-BOF,Spain,12.07,4.0,13.8,17.41,2039.1,67.28,0.058,1.422,16.281,279.1,433.9,1800.0
BATCH-5605,Galvanised Coil,DX51D,EAF,France,17.21,1.06,81.49,59.69,710.6,97.97,0.233,0.606,0.282,279.4,414.5,120.0
BATCH-5606,Galvanised Coil,S235JR,BF-BOF,Italy,31.23,21.7,19.38,86.26,1857.0,84.75,0.199,1.152,0.111,246.0,397.5,1303.9
BATCH-5607,Hot Rolled Coil,304,EAF,Spain,24.08,7.88,72.49,43.97,639.2,59.91,0.101,1.268,0.557,251.6,379.5,120.0
BATCH-5608,Galvanised Coil,S235JR,EAF,Italy,30.65,13.79,59.97,23.25,667.4,60.53,0.171,1.686,0.481,256.2,420.0,274.3
BATCH-5609,Wire Rod,DX51D,EAF,Italy,14.82,9.5,74.32,89.56,564.5,79.0,0.19,0.898,0.0,262.0,390.4,120.0
BATCH-5610,Electrical Steel,304,BF-BOF,Italy,20.96,23.74,19.52,37.55,1936.7,83.26,0.254,0.802,0.515,260.6,437.7,1504.5
BATCH-5611,Hot Rolled Coil,S235JR,BF-BOF,France,13.54,1.83,36.48,14.68,1682.3,69.02,0.193,0.726,0.452,250.3,358.1,1066.5
BATCH-5612,Electrical Steel,S355JR,BF-BOF,Italy,31.01,8.98,35.82,40.37,2064.0,55.59,0.057,0.832,0.436,212.5,385.3,1642.2
BATCH-5613,Hot Rolled Coil,S355JR,EAF,Spain,22.96,13.92,72.85,12.45,686.8,82.02,0.181,1.6,0.486,282.6,384.4,120.0
BATCH-5614,Galvanised Coil,M270-35A,EAF,Spain,22.3,24.67,83.51,12.07,614.4,60.93,0.227,0.794,0.398,249.4,430.0,126.5
BATCH-5615,Galvanised Coil,S355JR,EAF,Spain,15.7,2.79,86.24,9.04,627.8,78.08,0.316,1.239,0.644,280.1,460.2,158.2
BATCH-5616,Hot Rolled Coil,M270-35A,EAF,Italy,10.86,1.04,55.73,43.61,578.9,94.08,0.119,1.234,0.3,276.3,426.4,120.0
BATCH-5617,Wire Rod,DX51D,EAF,Spain,22.23,19.46,81.04,44.02,639.2,76.04,0.295,0.739,0.0,247.1,384.6,120.0
BATCH-5618,Electrical Steel,M270-35A,BF-BOF,Spain,12.13,7.86,27.7,67.34,1890.8,61.88,0.186,1.329,0.442,280.1,430.5,1323.5
BATCH-5619,Galvanised Coil,M270-35A,BF-BOF,France,9.97,9.48,22.08,51.25,1970.3,77.87,0.053,1.465,0.54,235.8,357.1,1414.9
BATCH-5620,Hot Rolled Coil,S355JR,EAF,Italy,27.29,20.64,52.78,78.11,684.3,59.29,0.288,0.953,0.346,274.4,445.4,120.0
BATCH-5621,Wire Rod,DX51D,EAF,Spain,27.21,9.75,69.87,79.2,452.8,89.43,0.121,1.076,0.224,222.9,411.7,120.0
BATCH-5622,Wire Rod,304,BF-BOF,Spain,9.08,17.15,28.96,19.53,1570.9,77.66,0.235,1.012,0.549,349.2,483.6,1215.2
BATCH-5623,Galvanised Coil,S235JR,BF-BOF,Italy,30.11,6.25,30.32,8.51,1916.5,71.55,0.106,0.733,0.396,247.0,390.0,1519.2
BATCH-5624,Galvanised Coil,304,BF-BOF,France,32.67,18.15,27.13,65.04,1816.9,78.56,0.257,1.291,0.0,247.2,350.2,1389.5
BATCH-5625,Hot Rolled Coil,DX51D,EAF,Belgium,31.54,16.35,87.31,5.85,699.6,63.43,0.196,1.129,0.276,257.7,432.7,120.0
BATCH-5626,Galvanised Coil,S235JR,EAF,Italy,13.78,15.97,85.79,38.48,731.0,68.0,0.134,1.218,0.095,251.1,385.1,161.7
BATCH-5627,Electrical Steel,M270-35A,EAF,Italy,28.57,18.3,81.43,9.59,559.9,69.79,0.117,0.383,0.359,217.2,374.8,120.0
BATCH-5628,Electrical Steel,S355JR,BF-BOF,Italy,26.42,12.3,34.02,44.0,1862.5,82.04,0.13,1.269,0.161,234.4,386.4,1229.5
BATCH-5629,Hot Rolled Coil,M270-35A,BF-BOF,Spain,26.05,5.4,21.47,43.22,1928.5,80.52,0.125,1.596,0.669,218.6,356.4,1379.1
BATCH-5630,Wire Rod,S355JR,BF-BOF,France,10.43,12.93,36.04,76.89,1915.8,60.18,0.064,0.935,0.0,270.0,431.5,1329.6
BATCH-5631,Wire Rod,DX51D,EAF,Belgium,19.51,1.75,98.0,59.88,717.2,93.12,0.093,0.836,0.787,231.1,411.9,120.0
BATCH-5632,Hot Rolled Coil,S355JR,EAF,Germany,8.18,20.33,83.85,39.21,702.1,65.78,0.319,1.398,0.816,307.2,434.6,120.0
BATCH-5633,Wire Rod,M270-35A,EAF,Germany,34.47,21.55,83.83,48.29,688.1,92.3,0.148,0.711,0.206,202.2,368.2,120.0
BATCH-5634,Hot Rolled Coil,M270-35A,BF-BOF,Italy,14.49,2.71,33.92,51.68,1880.3,69.79,0.195,0.282,0.209,239.0,368.6,1187.2
BATCH-5635,Hot Rolled Coil,304,EAF,Belgium,33.93,14.3,73.83,24.22,704.7,77.14,0.136,1.204,0.484,252.9,466.6,120.0
BATCH-5636,Galvanised Coil,M270-35A,BF-BOF,Germany,28.79,8.22,5.0,70.91,1980.7,75.35,0.257,0.936,0.603,255.6,363.1,1467.2
